Taxon_Lineage_with_Names	Taxon_Lineage_with_IDs	A11	A1	A9	B1	B4	CER069	CER119	CER201	CER202	CER203	CER205	CER206	CER207	CER209	CER210	CER211	CER212	CER213	CER214	CER215	CER216	CER217	CER218	CER220	CER222	CER223	CER226	CER228	CER229	CER230	CER231	CER232	CER233	CER235
no rank_root|superkingdom_Viruses|clade_Duplodnaviria|kingdom_Heunggongvirae|phylum_Uroviricota|class_Caudoviricetes|order_Caudovirales|family_Podoviridae|no rank_unclassified Podoviridae|clade_crAss-like viruses|clade_UAG-readthrough crAss clade|species_crAssphage cr52_1	no rank_1|superkingdom_10239|clade_2731341|kingdom_2731360|phylum_2731618|class_2731619|order_28883|family_10744|no rank_196895|clade_1978007|clade_2780070|species_2772079	0.0109917454186519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
no rank_root|superkingdom_Viruses|clade_Duplodnaviria|kingdom_Heunggongvirae|phylum_Uroviricota|class_Caudoviricetes|order_Caudovirales|family_Podoviridae|no rank_unclassified Podoviridae|clade_crAss-like viruses|clade_UAG-readthrough crAss clade|species_crAssphage cr109_1	no rank_1|superkingdom_10239|clade_2731341|kingdom_2731360|phylum_2731618|class_2731619|order_28883|family_10744|no rank_196895|clade_1978007|clade_2780070|species_2772083	0.6066056585849736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043226187930133	0.0	0.0	0.0020685759884318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
no rank_root|superkingdom_Viruses|clade_Duplodnaviria|kingdom_Heunggongvirae|phylum_Uroviricota|class_Caudoviricetes|order_Caudovirales|family_Podoviridae|no rank_unclassified Podoviridae|clade_crAss-like viruses|genus_mgv_g_4000048|species_OTU-53653	no rank_1|superkingdom_10239|clade_2731341|kingdom_2731360|phylum_2731618|class_2731619|order_28883|family_10744|no rank_196895|clade_1978007|genus_4000048|species_4051625	0.166118417337464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
no rank_root|superkingdom_Viruses|clade_Duplodnaviria|kingdom_Heunggongvirae|phylum_Uroviricota|class_Caudoviricetes|order_Caudovirales|genus_mgv_g_4000026|species_OTU-18292	no rank_1|superkingdom_10239|clade_2731341|kingdom_2731360|phylum_2731618|class_2731619|order_28883|genus_4000026|species_4049689	0.0324048126321887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
no rank_root|superkingdom_Viruses|clade_Duplodnaviria|kingdom_Heunggongvirae|phylum_Uroviricota|class_Caudoviricetes|order_Caudovirales|genus_mgv_g_4000026|species_OTU-39447	no rank_1|superkingdom_10239|clade_2731341|kingdom_2731360|phylum_2731618|class_2731619|order_28883|genus_4000026|species_4050688	0.1492944754504815	0.0	0.0	0.0183484461740304	0.0	0.0	0.0	0.0	0.0	0.0117678071283865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002897945655075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.360168674858165	0.0
no rank_root|superkingdom_Viruses|clade_Duplodnaviria|kingdom_Heunggongvirae|phylum_Uroviricota|class_Caudoviricetes|order_Caudovirales|genus_mgv_g_4000642|species_OTU-67664	no rank_1|superkingdom_10239|clade_2731341|kingdom_2731360|phylum_2731618|class_2731619|order_28883|genus_4000642|species_4054825	0.0017702566474635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.191557346091353e-07	0.0	0.0	0.0	0.0
no rank_root|superkingdom_Viruses|clade_Duplodnaviria|kingdom_Heunggongvirae|phylum_Uroviricota|class_Caudoviricetes|order_Caudovirales|genus_mgv_g_4000642|species_OTU-67660	no rank_1|superkingdom_10239|clade_2731341|kingdom_2731360|phylum_2731618|class_2731619|order_28883|genus_4000642|species_4054760	0.0020195913676245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.79960633752911e-05	0.0	0.0	0.0	0.0
no rank_root|superkingdom_Viruses|clade_Duplodnaviria|kingdom_Heunggongvirae|phylum_Uroviricota|class_Caudoviricetes|order_Caudovirales|genus_mgv_g_4000243|species_OTU-66229	no rank_1|superkingdom_10239|clade_2731341|kingdom_2731360|phylum_2731618|class_2731619|order_28883|genus_4000243|species_4048286	0.0075355591570068	0.0	0.0	0.0008065885781305	0.0	0.0	0.0010846579106817	0.0041927661871389	0.0954881822615748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060348481264248	0.0	0.0327649716653568	0.0	0.0	0.0
no rank_root|superkingdom_Viruses|clade_Duplodnaviria|kingdom_Heunggongvirae|phylum_Uroviricota|class_Caudoviricetes|order_Caudovirales|family_Siphoviridae|genus_mgv_g_4000240|species_OTU-08159	no rank_1|superkingdom_10239|clade_2731341|kingdom_2731360|phylum_2731618|class_2731619|order_28883|family_10699|genus_4000240|species_4035385	0.0040882730032738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
no rank_root|superkingdom_Viruses|clade_Duplodnaviria|kingdom_Heunggongvirae|phylum_Uroviricota|class_Caudoviricetes|order_Caudovirales|family_Siphoviridae|genus_mgv_g_4001436|species_OTU-14752	no rank_1|superkingdom_10239|clade_2731341|kingdom_2731360|phylum_2731618|class_2731619|order_28883|family_10699|genus_4001436|species_4017668	0.0003054571916248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
no rank_root|superkingdom_Viruses|clade_Duplodnaviria|kingdom_Heunggongvirae|phylum_Uroviricota|class_Caudoviricetes|order_Caudovirales|family_Siphoviridae|genus_mgv_g_4000112|species_OTU-63417	no rank_1|superkingdom_10239|clade_2731341|kingdom_2731360|phylum_2731618|class_2731619|order_28883|family_10699|genus_4000112|species_4032130	6.706052728466836e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
no rank_root|superkingdom_Viruses|clade_Duplodnaviria|kingdom_Heunggongvirae|phylum_Uroviricota|class_Caudoviricetes|order_Caudovirales|genus_mgv_g_4001322|species_OTU-51157	no rank_1|superkingdom_10239|clade_2731341|kingdom_2731360|phylum_2731618|class_2731619|order_28883|genus_4001322|species_4041327	6.167921108397569e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
no rank_root|superkingdom_Viruses|clade_Duplodnaviria|kingdom_Heunggongvirae|phylum_Uroviricota|class_Caudoviricetes|order_Caudovirales|family_Myoviridae|genus_mgv_g_4000263|species_OTU-50524	no rank_1|superkingdom_10239|clade_2731341|kingdom_2731360|phylum_2731618|class_2731619|order_28883|family_10662|genus_4000263|species_4056664	1.6348052866365e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
no rank_root|superkingdom_Viruses|clade_Duplodnaviria|kingdom_Heunggongvirae|phylum_Uroviricota|class_Caudoviricetes|order_Caudovirales|genus_mgv_g_4001204|species_OTU-10377	no rank_1|superkingdom_10239|clade_2731341|kingdom_2731360|phylum_2731618|class_2731619|order_28883|genus_4001204|species_4021005	0.0032351851786264	0.0	0.0	0.0	0.0	0.0	0.0011749139977802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
no rank_root|superkingdom_Viruses|clade_Duplodnaviria|kingdom_Heunggongvirae|phylum_Uroviricota|class_Caudoviricetes|order_Caudovirales|genus_mgv_g_4000156|species_OTU-65133	no rank_1|superkingdom_10239|clade_2731341|kingdom_2731360|phylum_2731618|class_2731619|order_28883|genus_4000156|species_4022725	0.0120775887548075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Bacteroidaceae|genus_Bacteroides|species_Bacteroides ovatus	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_815|genus_816|species_28116	0.000632663961322	0.0	0.0001129294712426	0.0001895524007356	0.0	0.0024906331124576	9.930724985393195e-05	0.0012488280252738	0.0002230377805683	7.01458553811916e-05	0.0	0.0	0.0	1.0663422736156072e-05	3.4170256316098933e-05	0.0	0.000153052569616	0.0	0.0001254029084693	0.0	0.0023551030631682	6.892305505950117e-05	1.5044189445665834e-05	0.0	6.031539574827167e-05	1.6814335105940286e-05	2.2044190619315025e-05	0.0	0.0003643762287177	3.1202770769897055e-05	0.0025396254854314	0.0001465016070308	1.8054611074054856e-05	8.627438689191585e-05
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Bacteroidaceae|genus_Bacteroides|species_Bacteroides thetaiotaomicron	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_815|genus_816|species_818	3.3784609942512324e-05	0.0	0.0	4.809139052500103e-05	0.0	3.352917264006288e-05	3.601930275665376e-05	0.0001195798475926	0.000101062400104	4.557074573286747e-05	0.0	0.0	0.0	0.0	5.773154438064052e-06	0.0	7.606370044612063e-06	0.0	0.0	0.0	0.0	1.490253213449236e-05	0.0	0.0	0.0	6.43995815453972e-06	6.86258600355959e-06	0.0	0.0001222796046948	2.239070036162661e-05	4.624721674034767e-05	0.0	0.0	7.017954272143217e-05
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Bacteroidaceae|genus_Bacteroides|species_Bacteroides uniformis	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_815|genus_816|species_820	0.0011763075829799	9.390532278493623e-05	0.0	0.0051129943326141	0.0	0.0002006521967308	0.0010564386730278	0.0062580328488991	0.0011399880369814	0.0009988733325196	0.0002160723156742	0.0004610443339718	0.0009374930138416	0.0001126370183074	0.0004213495133739	0.0003838029492515	0.0005794942007182	0.0	9.360311387904484e-05	0.0	0.0030886074738537	0.0001902926508344	3.827714727761989e-05	0.003200575422449	0.0005003030197734	0.0001942906066675	0.0001649432762072	3.635985364311914e-05	0.0006405826147729	0.0001194361404116	0.0032547793320634	0.0003139123188491	0.0001816726396319	0.0006133395807181
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Bacteroidaceae|genus_Bacteroides|species_Bacteroides xylanisolvens	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_815|genus_816|species_371601	4.949756885039832e-05	0.0	0.0003421190341685	0.0010710453495414	0.0	3.528350534179044e-05	0.0001771581370254	0.0015322617347321	0.000689880070739	0.000366371202788	0.0	0.0	0.0	4.465500731570565e-05	5.387496832333397e-05	9.218659474075978e-05	0.000174548791525	0.0	0.0002075531790384	0.0	0.0030155318278699	7.648696926663719e-05	0.0	0.000838439598057	3.5557858734925486e-05	5.2380759694387e-05	6.113486593376172e-05	0.0	0.0005772906826408	3.840104812161529e-05	0.0015510973457539	3.864583222400627e-05	7.079855900604924e-05	0.0007279573006087
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Tannerellaceae|genus_Parabacteroides|species_Parabacteroides distasonis	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_2005525|genus_375288|species_823	0.0002122843606571	3.592782373642002e-05	0.0	0.0001138390945499	0.0	7.715240194399521e-05	6.27968743290965e-05	0.0017304552026693	6.466951763156653e-05	0.0001409562692211	0.0	0.0	0.0	1.853645873532567e-05	4.551442417939143e-05	0.0	6.843496849412325e-05	0.0	1.610526891338849e-05	0.0	0.0280537143110206	2.9895022578729912e-05	1.2797050826939513e-05	0.0	1.5198404386916975e-05	8.649195506454284e-05	4.1972612706627605e-05	0.0	0.0001466172111872	3.5916531366725854e-05	0.002732311137781	2.6476907891064982e-05	0.0	0.0004696457741391
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Tannerellaceae|genus_Parabacteroides|species_Parabacteroides merdae	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_2005525|genus_375288|species_46503	3.8971978511859874e-05	1.403637591296791e-05	9.042536435120318e-05	0.0002672595718078	0.0	5.377604404459892e-05	9.474068606945044e-05	6.327789385660383e-05	0.0005316746784853	5.373984760586368e-05	3.5681252870659795e-05	6.207517940580882e-06	0.0	1.8701890948289923e-05	1.3467045175603862e-05	1.911103954343161e-05	1.9717920437691896e-05	0.0	0.0	0.0	0.0005259033553579	1.7384782602760264e-05	2.277827275581517e-06	0.0	6.97676210296137e-06	0.0	6.43121018876847e-05	0.0	4.715094301889677e-05	0.0	0.0	0.0	2.539294860595813e-05	0.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Rikenellaceae|genus_Alistipes|species_Alistipes putredinis	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_171550|genus_239759|species_28117	0.0001187366525974	0.0003490573956253	0.0018090746623705	0.0041581901584986	0.0	0.0001760729152859	0.0010598756156251	0.0059899550700827	0.0072349035232874	0.005235883098941	0.0	0.000395689776981	0.0003100125683476	5.744610553039624e-05	0.0003099452823602	0.0002397375384719	0.0002507996749905	0.0	0.0	0.0054952639451382	0.0	0.0006622848162508	3.999473656995625e-05	0.0	6.163399586781598e-06	0.0002663521727889	0.000772177401238	9.91964638141488e-05	0.0013384617342803	3.7159331584668205e-05	0.0029061805535383	0.00015435353314	0.0	0.0001209839930082
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|no rank_Bacteroidales incertae sedis|genus_Phocaeicola|species_Phocaeicola vulgatus	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|no rank_333046|genus_909656|species_821	0.0002904737809936	4.546926560145148e-05	0.0	0.0004477162483398	0.0	0.0001997123951873	0.0004231759069627	0.0016844423992225	0.0029403387137461	0.0002863025844028	0.0	3.3959839122456413e-05	0.0	0.0002011763961863	0.00016907126289	0.0	0.0001010012979103	0.0	0.0002595194697836	0.0	0.0268685317570796	3.581623934176154e-05	2.608471350433851e-05	0.0027634631048852	0.0002489334844229	4.733023605742515e-05	0.0002130441831885	4.266875666155211e-06	0.0002097004943411	0.000246039549241	0.001738053297644	0.0001671436271676	0.0001470585402695	0.000282782957123
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|no rank_Bacteroidales incertae sedis|genus_Phocaeicola|species_Phocaeicola plebeius	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|no rank_333046|genus_909656|species_310297	0.0001256192632082	4.66050345406018e-05	0.0	0.0002678006278472	0.0	0.000324530459904	0.0004830276685444	0.0017564772539827	0.00030726460457	0.0008193421581128	0.0	3.819343474314505e-05	0.0	3.090498423417682e-05	7.11465981855113e-05	0.0	3.1580742707817345e-05	0.0	6.747666114239794e-06	0.0	0.0010286871483217	4.387028845958732e-05	1.213482644497426e-05	0.0012873818277304	9.436201077335248e-05	7.566646871334008e-05	4.8187528421140894e-05	3.0203156708634583e-05	0.0001550019075648	0.0006540908381793	0.0007237042144014	5.090289736623801e-05	0.0001332334635108	3.686267268693618e-05
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|no rank_Bacteroidales incertae sedis|genus_Phocaeicola|species_Phocaeicola dorei	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|no rank_333046|genus_909656|species_357276	5.6774393652757976e-05	4.626009400287408e-05	0.0001435801822766	0.0002273714048809	0.0	0.0001846320910499	0.0006137837286945	0.0035087774287273	0.009924788789955	0.0005650872858305	0.0	0.0	0.0	5.258535363349301e-05	0.000405715891441	0.0	2.652338202770173e-05	0.0	0.0003927852258388	0.0	0.0059410865911789	8.783801158288258e-05	1.1601857333694576e-05	0.0015616080772725	0.0004145722856226	0.0001403968286329	0.0001023460442956	1.0802711211038436e-05	0.0003193419828214	5.228964806488417e-05	0.0047007676112597	0.0002165150927275	6.231179822240859e-05	0.0006600972332707
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Prevotellaceae|genus_Prevotella|species_Prevotella copri	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_171552|genus_838|species_165179	3.870493056358799e-05	0.0	0.0	0.0002720669008184	0.0	7.336997889301838e-05	3.681060111669682e-05	0.0001496946258102	3.783096482733816e-05	5.934252863938532e-05	0.0165870792002255	0.0015810588660301	0.0	0.0011292325580651	0.0003068416325957	0.0	5.529795030348092e-06	0.0029313706695307	3.4177405359165325e-06	0.0103477578685825	0.0015911545394278	1.6421285162270246e-05	0.0005162413685683	0.0001989794434264	0.0	0.0	0.0001479195828499	1.6984290757796606e-06	0.0012342907438758	0.0044135442951468	0.0007593082087568	0.0026119399850447	0.0001309659062616	7.748756264853673e-06
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Ruminococcaceae|genus_Faecalibacterium|species_Faecalibacterium prausnitzii	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_541000|genus_216851|species_853	4.794792938473962e-05	5.792713734951772e-05	0.0002788205633777	0.0005330071415082	0.0	0.0002563109170003	0.0003409728561082	0.000860202504952	0.0025424933477712	0.0004422191096359	0.0020853023026931	8.77601902696301e-05	0.0002469952461438	2.0296026655397565e-05	3.566962788996593e-05	0.0002328393204215	0.0002845672894759	0.0	1.8890783206191709e-06	0.0	0.0	0.0001132303342698	6.251295208872452e-05	0.0010063559393392	0.0005100071830693	0.000342137130299	0.0006315142728476	8.370885153377806e-06	0.0003622132499702	0.0014248472316321	0.0070019207440053	0.0001297605902812	0.0002091443322582	0.0008840136082358
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Ruminococcaceae|genus_Ruthenibacterium|species_Ruthenibacterium lactatiformans	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_541000|genus_1905344|species_1550024	4.945187617078848e-05	0.0	0.0	7.255358760466556e-05	0.0	0.0	7.501674994187985e-05	0.0	7.281611251646499e-05	2.677971657577273e-05	0.0	0.0	0.0	0.0	5.40164510693693e-06	0.0	0.0001258202671515	0.0	3.672150735329629e-06	0.0	0.0	0.0	0.0	0.0	0.0	4.6182223202450615e-05	1.8039413905085517e-05	0.0	4.829400729802647e-06	0.0	0.0	8.650020710225007e-06	0.0	5.33709647184114e-05
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Ruminococcaceae|no rank_unclassified Ruminococcaceae|species_Ruminococcaceae bacterium	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_541000|no rank_2305133|species_1898205	4.336619158582498e-06	0.0001460283343612	0.0027547147450748	0.0028298775047261	0.0	0.0001787227355366	0.0001297040966394	3.9532404212357217e-05	0.0006227522626655	0.0009138238083379	0.0045727590484384	0.0001601540282817	0.0	1.1345994153735514e-05	4.176118644799998e-05	0.00011488656616	7.101514859220646e-05	0.000923315291117	0.0	0.0014661411769133	0.0	0.0004190459516323	1.3492714873504176e-05	0.0005056328650161	0.0	0.0001240762819318	0.0001712657260205	2.3281147844618366e-05	0.0024949763590339	1.0678964902441666e-05	0.0001694941035729	0.0	0.0001791686146121	0.000336988383356
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Lachnospiraceae|genus_Lachnoclostridium|species_[Clostridium] scindens	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_186803|genus_1506553|species_29347	3.5247314694358696e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Eubacteriaceae|genus_Eubacterium|no rank_environmental samples|species_Eubacterium sp. CAG:38	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_186806|genus_1730|no rank_84372|species_1262889	6.425163205475549e-05	0.0	0.0	4.3213975608941976e-05	0.0	0.0	0.0	0.0	0.0019046905783952	0.0	0.0	2.947556233701959e-05	0.0	0.0	0.0	0.0	4.791273973048778e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5330223102506478e-05	3.262324054868732e-05	5.569583608935082e-05	0.0	2.14697257576492e-05	0.0	0.0	2.1891191909441403e-05	0.0	0.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Eubacteriaceae|genus_Intestinibacillus|no rank_unclassified Intestinibacillus|species_Intestinibacillus sp. Marseille-P4005	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_186806|genus_1928820|no rank_2635293|species_2086578	7.478222820619333e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.974618723128438e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.06008619614975e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4318684592121145e-06
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Clostridiaceae|genus_Clostridium|no rank_environmental samples|species_Clostridium sp. CAG:914	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_31979|genus_1485|no rank_59619|species_1262846	5.754938322493374e-06	0.1138806197532068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3913912611573804	0.0	0.0	0.0	0.0	0.0031356242050998	0.0	0.0	0.0	0.0	0.0056711511515791	0.0	0.0	0.0	0.0	5.221151286465097e-06	0.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Clostridiaceae|genus_Clostridium|no rank_environmental samples|species_Clostridium sp. CAG:302	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_31979|genus_1485|no rank_59619|species_1262793	0.0001289158825476	0.0052409261714767	0.0	3.266875088088088e-05	0.0	0.0061346957632691	0.0	0.0001681214843833	0.0001572529225452	0.0	0.0	3.402027637274224e-05	0.0	0.0	2.9349581729010326e-05	0.0173257495283173	1.9029165480312623e-05	0.0128520279413063	3.1367208897734404e-05	0.0	0.0	0.0089718858050871	0.0067802812383384	0.0	2.8253323619644437e-05	0.0	0.0166406702032694	0.000833632386802	0.0004399281551106	0.0	0.0001616839844865	0.0002084052050709	0.0020845385502754	1.051752281435013e-05
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Negativicutes|order_Selenomonadales|family_Selenomonadaceae|genus_Megamonas|species_Megamonas funiformis	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_909932|order_909929|family_1843491|genus_158846|species_437897	5.147484354319291e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.4252415681087705e-05	0.0	0.0001140950324667	3.620254557268268e-05	0.0	0.0	6.865090319352761e-06	6.347325575921837e-06	0.0	4.4871558067513606e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.265875159796178e-06	0.0	0.0	0.0	0.0	0.0001075278408692	0.0001049331553861	0.0	0.0	8.69869592223463e-06
