Taxon_Lineage_with_Names	Taxon_Lineage_with_IDs	m1_30_neg	m2_30_pos	m3_38_neg	m4_38_pos	m5_43_neg	m6_43_pos	m7_98_neg	m8_98_pos
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Erysipelotrichia|order_Erysipelotrichales|family_Erysipelotrichaceae|no rank_environmental samples|species_uncultured Erysipelotrichaceae bacterium	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_526524|order_526525|family_128827|no rank_134224|species_331630	0.0022197530662205	0.0019413612505975	0.0032146325563191	0.0021289519785409	0.0	0.0016126585252522	0.002813623495403	0.0017894497033921
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Erysipelotrichia|order_Erysipelotrichales|family_Erysipelotrichaceae|genus_Catenibacterium|no rank_unclassified Catenibacterium|species_Catenibacterium sp. co_0103	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_526524|order_526525|family_128827|genus_135858|no rank_2643636|species_2478954	3.408084252367807e-05	0.0	3.085055553228221e-05	0.0	0.0	0.0	3.577490283987259e-05	0.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Erysipelotrichia|order_Erysipelotrichales|family_Erysipelotrichaceae|genus_Erysipelatoclostridium|species_Erysipelatoclostridium ramosum	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_526524|order_526525|family_128827|genus_1505663|species_1547	0.000310381374523	0.0002192621743787	0.0003460912533652	0.0003133706381228	0.0	0.0002471242243202	0.000413729085563	0.0001864403445179
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Erysipelotrichia|order_Erysipelotrichales|family_Erysipelotrichaceae|genus_Coprobacillus|no rank_environmental samples|species_Coprobacillus sp. CAG:605	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_526524|order_526525|family_128827|genus_100883|no rank_512291|species_1262855	7.202638317715433e-05	0.0005029753070944	0.0	0.0002219875841993	0.0	0.0002390776276288	2.9243594871156943e-05	0.000470785366151
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Actinobacteria|class_Coriobacteriia|order_Coriobacteriales|family_Coriobacteriaceae|genus_Collinsella|no rank_environmental samples|species_uncultured Collinsella sp.	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_201174|class_84998|order_84999|family_84107|genus_102106|no rank_165189|species_165190	0.0056889400290257	0.0034261181939532	0.0108816517754072	0.0033034150973292	0.0076852321259715	0.0049582603005697	0.005144802812124	0.0030568086215367
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Actinobacteria|class_Coriobacteriia|order_Coriobacteriales|family_Coriobacteriaceae|genus_Collinsella|no rank_environmental samples|species_Collinsella sp. CAG:166	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_201174|class_84998|order_84999|family_84107|genus_102106|no rank_165189|species_1262850	0.0020996903445577	0.0005807559607484	0.0019565283659646	0.0006670559495455	0.0	0.000450291279767	0.001116807060325	0.0008815008634017
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Actinobacteria|class_Coriobacteriia|order_Coriobacteriales|family_Coriobacteriaceae|genus_Collinsella|no rank_unclassified Collinsella|species_Collinsella sp. OM04-5	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_201174|class_84998|order_84999|family_84107|genus_102106|no rank_2637548|species_2292326	0.0033628932873767	0.0015421159510045	0.0027517633360811	0.0011685494806767	0.0	0.0019903111222977	0.0022205189260653	0.0016687961783135
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Actinobacteria|class_Coriobacteriia|order_Coriobacteriales|family_Coriobacteriaceae|no rank_environmental samples|species_uncultured Coriobacteriaceae bacterium	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_201174|class_84998|order_84999|family_84107|no rank_331631|species_331632	0.0022485564701885	0.002228385426859	0.0015020196211303	0.0024329322544399	0.0	0.0034238689642468	0.001528552036746	0.0025653046039211
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Actinobacteria|class_Coriobacteriia|order_Eggerthellales|family_Eggerthellaceae|genus_Slackia|species_Slackia isoflavoniconvertens	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_201174|class_84998|order_1643822|family_1643826|genus_84108|species_572010	0.0023217625948535	0.001178779357353	0.00334332560523	0.001638427588182	0.0	0.0016666376924982	0.0020132699023888	0.0014964537681702
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Actinobacteria|class_Coriobacteriia|order_Eggerthellales|family_Eggerthellaceae|genus_Eggerthella|no rank_environmental samples|species_Eggerthella sp. CAG:368	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_201174|class_84998|order_1643822|family_1643826|genus_84111|no rank_293421|species_1262877	0.001193824537301	0.0003701135350671	0.0012501498259519	0.0005352144343434	0.0	0.0006603242220223	0.0008615762165954	0.0003385872156008
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Actinobacteria|class_Coriobacteriia|order_Eggerthellales|family_Eggerthellaceae|genus_Adlercreutzia|species_Adlercreutzia equolifaciens	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_201174|class_84998|order_1643822|family_1643826|genus_447020|species_446660	0.0019481243537696	0.0016762138026581	0.0029696974973149	0.0016371217635039	0.0025694164736214	0.0019557909245446	0.0015725277916634	0.0019969557061559
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Actinobacteria|class_Coriobacteriia|order_Eggerthellales|family_Eggerthellaceae|genus_Cryptobacterium|no rank_environmental samples|species_Cryptobacterium sp. CAG:338	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_201174|class_84998|order_1643822|family_1643826|genus_84162|no rank_655656|species_1262868	0.0004386629845803	0.0004082123344485	0.0005433314223106	0.0002622526241462	0.0	0.0003285439586342	0.0005326102649213	0.0003803366447648
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Actinobacteria|class_Actinobacteria|order_Propionibacteriales|family_Propionibacteriaceae|genus_Cutibacterium|species_Cutibacterium acnes	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_201174|class_1760|order_85009|family_31957|genus_1912216|species_1747	0.0027677068094354	0.0003354721587795	0.000514545618551	0.0001197633077822	0.0014002572235608	0.0008358513497268	0.0005569579247425	0.0004087103143355
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Actinobacteria|class_Actinobacteria|order_Propionibacteriales|family_Propionibacteriaceae|genus_Cutibacterium|species_Cutibacterium avidum	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_201174|class_1760|order_85009|family_31957|genus_1912216|species_33010	2.7788797438274213e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
